trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,RandomizePosition.thisRepN,RandomizePosition.thisTrialN,RandomizePosition.thisN,RandomizePosition.thisIndex,xpos,ypos,StartTask.started,StartTask.stopped,kbd_start_task.keys,kbd_start_task.rt,kbd_start_task.started,kbd_start_task.stopped,distance.started,distance.stopped,input_text.started,input_text.stopped,line.started,line.stopped,distance,text_top.started,text_top.stopped,text_bottom.started,text_bottom.stopped,card_image.started,card_image.stopped,X Scale,Y Scale,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,9.30453310906887,None,space,7.267210381105542,9.30453310906887,None,,,,,,,,,,,,,,,,,,,,,001,2021_Mar_15_1716,TestWebGazer,2021.1.2,60.404915529270596,
,,,,,,,,,,,,,,,,16.605437365127727,None,16.605437365127727,None,16.605437365127727,None,32,20.357437246944755,None,20.357437246944755,None,20.357437246944755,None,0.041,0.0397,space,4.587072636000812,36.720572462072596,None,,001,2021_Mar_15_1716,TestWebGazer,2021.1.2,60.404915529270596,
