trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,RandomizePosition.thisRepN,RandomizePosition.thisTrialN,RandomizePosition.thisN,RandomizePosition.thisIndex,xpos,ypos,StartTask.started,StartTask.stopped,kbd_start_task.keys,kbd_start_task.rt,kbd_start_task.started,kbd_start_task.stopped,distance.started,distance.stopped,input_text.started,input_text.stopped,line.started,line.stopped,distance,text_top.started,text_top.stopped,text_bottom.started,text_bottom.stopped,card_image.started,card_image.stopped,X Scale,Y Scale,text.started,text.stopped,kbd_wait.keys,kbd_wait.rt,kbd_wait.started,kbd_wait.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,13.409961954923347,None,space,1.5141594791784883,13.409961954923347,None,,,,,,,,,,,,,,,,,,,,,,,,,,abc ,001,2021_Mar_15_1758,TestWebGazer,2021.1.2,60.032433667293304,
,,,,,,,,,,,,,,,,14.959461193997413,None,14.959461193997413,None,14.959461193997413,None,32,17.35967790381983,None,17.35967790381983,None,17.35967790381983,None,0.0468,0.047,22.109728731913492,None,space,3.4384106199722737,22.109728731913492,None,,,,,abc ,001,2021_Mar_15_1758,TestWebGazer,2021.1.2,60.032433667293304,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.051804909016937,25.576256501022726,None,abc ,001,2021_Mar_15_1758,TestWebGazer,2021.1.2,60.032433667293304,
